,index,lag,prob
4033,22,-4,0.11428571428571428
4034,23,-3,0.0784313725490196
4035,24,-2,0.16417910447761194
4036,25,-1,0.14925373134328357
4037,26,0,
4038,27,1,0.46875
4039,28,2,0.1
4040,29,3,0.0784313725490196
4041,30,4,0.0
4042,31,5,0.07692307692307693
4043,32,6,0.09090909090909091
4044,33,7,0.0
4045,34,8,0.0
4046,18,-8,0.0
4047,19,-7,0.0
4048,20,-6,0.0625
4049,21,-5,0.037037037037037035
4050,22,-4,0.0
4051,23,-3,0.06666666666666667
4052,24,-2,0.08955223880597014
4053,25,-1,0.16666666666666666
4054,26,0,
4055,27,1,0.4189189189189189
4056,28,2,0.1780821917808219
4057,29,3,0.08196721311475409
4058,30,4,0.03773584905660377
4059,31,5,0.03225806451612903
4060,32,6,0.02857142857142857
4061,33,7,0.058823529411764705
4062,34,8,0.1111111111111111
4063,18,-8,0.05555555555555555
4064,19,-7,0.03225806451612903
4065,20,-6,0.08695652173913043
4066,21,-5,0.02702702702702703
4067,22,-4,0.05555555555555555
4068,23,-3,0.03571428571428571
4069,24,-2,0.07142857142857142
4070,25,-1,0.2987012987012987
4071,26,0,
4072,27,1,0.2972972972972973
4073,28,2,0.1891891891891892
4074,29,3,0.05084745762711865
4075,30,4,0.08888888888888889
4076,31,5,0.058823529411764705
4077,32,6,0.07142857142857142
4078,33,7,0.0
4079,34,8,0.16666666666666666
4080,18,-8,0.0
4081,19,-7,0.045454545454545456
4082,20,-6,0.0
4083,21,-5,0.025
4084,22,-4,0.0
4085,23,-3,0.03636363636363636
4086,24,-2,0.12121212121212122
4087,25,-1,0.25
4088,26,0,
4089,27,1,0.352112676056338
4090,28,2,0.20634920634920634
4091,29,3,0.07407407407407407
4092,30,4,0.0
4093,31,5,0.03225806451612903
4094,32,6,0.047619047619047616
4095,33,7,0.058823529411764705
4096,34,8,0.0
4097,18,-8,0.0
4098,19,-7,0.0
4099,20,-6,0.09523809523809523
4100,21,-5,0.0
4101,22,-4,0.04878048780487805
4102,23,-3,0.041666666666666664
4103,24,-2,0.078125
4104,25,-1,0.21666666666666667
4105,26,0,
4106,27,1,0.42424242424242425
4107,28,2,0.15
4108,29,3,0.1206896551724138
4109,30,4,0.041666666666666664
4110,31,5,0.0
4111,32,6,0.0
4112,33,7,0.1111111111111111
4113,34,8,0.15384615384615385
4114,18,-8,0.024390243902439025
4115,19,-7,0.02564102564102564
4116,20,-6,0.044444444444444446
4117,21,-5,0.09090909090909091
4118,22,-4,0.07352941176470588
4119,23,-3,0.12941176470588237
4120,24,-2,0.22
4121,25,-1,0.17117117117117117
4122,26,0,
4123,27,1,0.2894736842105263
4124,28,2,0.2222222222222222
4125,29,3,0.08235294117647059
4126,30,4,0.11494252873563218
4127,31,5,0.08620689655172414
4128,32,6,0.05660377358490566
4129,33,7,0.18181818181818182
4130,34,8,0.0
4131,18,-8,0.0
4132,19,-7,0.0
4133,20,-6,0.0
4134,21,-5,0.0
4135,22,-4,0.0
4136,23,-3,0.03571428571428571
4137,24,-2,0.09836065573770492
4138,25,-1,0.25
4139,26,0,
4140,27,1,0.4626865671641791
4141,28,2,0.16417910447761194
4142,29,3,0.03278688524590164
4143,30,4,0.08163265306122448
4144,31,5,0.02857142857142857
4145,32,6,0.06666666666666667
4146,33,7,0.07142857142857142
4147,34,8,0.16666666666666666
4148,18,-8,0.0
4149,19,-7,0.0
4150,20,-6,0.0
4151,21,-5,0.058823529411764705
4152,22,-4,0.07317073170731707
4153,23,-3,0.061224489795918366
4154,24,-2,0.13043478260869565
4155,25,-1,0.2535211267605634
4156,26,0,
4157,27,1,0.35135135135135137
4158,28,2,0.15151515151515152
4159,29,3,0.034482758620689655
4160,30,4,0.02631578947368421
4161,31,5,0.0625
4162,32,6,0.05
4163,33,7,0.0
4164,34,8,0.0
4165,18,-8,0.047619047619047616
4166,19,-7,0.045454545454545456
4167,20,-6,0.03125
4168,21,-5,0.0
4169,22,-4,0.06557377049180328
4170,23,-3,0.09090909090909091
4171,24,-2,0.04878048780487805
4172,25,-1,0.2222222222222222
4173,26,0,
4174,27,1,0.37894736842105264
4175,28,2,0.21176470588235294
4176,29,3,0.1038961038961039
4177,30,4,0.03333333333333333
4178,31,5,0.04878048780487805
4179,32,6,0.03125
4180,33,7,0.05263157894736842
4181,34,8,0.0
4182,18,-8,0.0
4183,19,-7,0.0
4184,20,-6,0.0
4185,21,-5,0.0
4186,22,-4,0.0
4187,23,-3,0.017543859649122806
4188,24,-2,0.12903225806451613
4189,25,-1,0.17647058823529413
4190,26,0,
4191,27,1,0.5652173913043478
4192,28,2,0.15151515151515152
4193,29,3,0.05454545454545454
4194,30,4,0.043478260869565216
4195,31,5,0.0
4196,32,6,0.0
4197,33,7,0.0
4198,34,8,0.0
4199,18,-8,0.0
4200,19,-7,0.0
4201,20,-6,0.05714285714285714
4202,21,-5,0.06666666666666667
4203,22,-4,0.017857142857142856
4204,23,-3,0.05128205128205128
4205,24,-2,0.12658227848101267
4206,25,-1,0.3157894736842105
4207,26,0,
4208,27,1,0.367816091954023
4209,28,2,0.16853932584269662
4210,29,3,0.09333333333333334
4211,30,4,0.05172413793103448
4212,31,5,0.041666666666666664
4213,32,6,0.0
4214,33,7,0.05
4215,34,8,0.0
4216,18,-8,0.0625
4217,19,-7,0.10526315789473684
4218,20,-6,0.0
4219,21,-5,0.021739130434782608
4220,22,-4,0.03571428571428571
4221,23,-3,0.04411764705882353
4222,24,-2,0.09876543209876543
4223,25,-1,0.3333333333333333
4224,26,0,
4225,27,1,0.3625
4226,28,2,0.2077922077922078
4227,29,3,0.05714285714285714
4228,30,4,0.03636363636363636
4229,31,5,0.0
4230,32,6,0.03571428571428571
4231,33,7,0.0
4232,34,8,0.0
4233,18,-8,0.0
4234,19,-7,0.0625
4235,20,-6,0.0
4236,21,-5,0.0
4237,22,-4,0.0
4238,23,-3,0.046511627906976744
4239,24,-2,0.061224489795918366
4240,25,-1,0.22448979591836735
4241,26,0,
4242,27,1,0.4230769230769231
4243,28,2,0.23076923076923078
4244,29,3,0.06976744186046512
4245,30,4,0.02631578947368421
4246,31,5,0.03571428571428571
4247,32,6,0.0
4248,33,7,0.0
4249,34,8,0.14285714285714285
4250,18,-8,0.06666666666666667
4251,19,-7,0.038461538461538464
4252,20,-6,0.034482758620689655
4253,21,-5,0.0
4254,22,-4,0.06666666666666667
4255,23,-3,0.038461538461538464
4256,24,-2,0.06349206349206349
4257,25,-1,0.2972972972972973
4258,26,0,
4259,27,1,0.4507042253521127
4260,28,2,0.125
4261,29,3,0.07142857142857142
4262,30,4,0.0
4263,31,5,0.0
4264,32,6,0.04
4265,33,7,0.05263157894736842
4266,34,8,0.0
4267,18,-8,0.0
4268,19,-7,0.0
4269,20,-6,0.0
4270,21,-5,0.08695652173913043
4271,22,-4,0.05555555555555555
4272,23,-3,0.09523809523809523
4273,24,-2,0.10204081632653061
4274,25,-1,0.21153846153846154
4275,26,0,
4276,27,1,0.34615384615384615
4277,28,2,0.08333333333333333
4278,29,3,0.08695652173913043
4279,30,4,0.05
4280,31,5,0.04
4281,32,6,0.0
4282,33,7,0.125
4283,34,8,0.125
4284,18,-8,0.0
4285,19,-7,0.0
4286,20,-6,0.034482758620689655
4287,21,-5,0.023809523809523808
4288,22,-4,0.05555555555555555
4289,23,-3,0.08823529411764706
4290,24,-2,0.13953488372093023
4291,25,-1,0.26881720430107525
4292,26,0,
4293,27,1,0.37777777777777777
4294,28,2,0.1411764705882353
4295,29,3,0.08
4296,30,4,0.05555555555555555
4297,31,5,0.04878048780487805
4298,32,6,0.0
4299,33,7,0.05
4300,34,8,0.0
4301,18,-8,0.13636363636363635
4302,19,-7,0.0
4303,20,-6,0.02631578947368421
4304,21,-5,0.03773584905660377
4305,22,-4,0.05454545454545454
4306,23,-3,0.058823529411764705
4307,24,-2,0.13333333333333333
4308,25,-1,0.2708333333333333
4309,26,0,
4310,27,1,0.42045454545454547
4311,28,2,0.12643678160919541
4312,29,3,0.12987012987012986
4313,30,4,0.01818181818181818
4314,31,5,0.027777777777777776
4315,32,6,0.0
4316,33,7,0.0625
4317,34,8,0.0
4318,18,-8,0.0
4319,19,-7,0.0625
4320,20,-6,0.0
4321,21,-5,0.0625
4322,22,-4,0.0
4323,23,-3,0.07547169811320754
4324,24,-2,0.19642857142857142
4325,25,-1,0.18181818181818182
4326,26,0,
4327,27,1,0.38095238095238093
4328,28,2,0.16666666666666666
4329,29,3,0.10714285714285714
4330,30,4,0.022222222222222223
4331,31,5,0.03333333333333333
4332,32,6,0.0
4333,33,7,0.0625
4334,34,8,0.0
4335,18,-8,0.0
4336,19,-7,0.0
4337,20,-6,0.0
4338,21,-5,0.038461538461538464
4339,22,-4,0.029850746268656716
4340,23,-3,0.10989010989010989
4341,24,-2,0.16666666666666666
4342,25,-1,0.27358490566037735
4343,26,0,
4344,27,1,0.3211009174311927
4345,28,2,0.18269230769230768
4346,29,3,0.16279069767441862
4347,30,4,0.0641025641025641
4348,31,5,0.0196078431372549
4349,32,6,0.021739130434782608
4350,33,7,0.0
4351,34,8,0.0
4352,18,-8,0.0
4353,19,-7,0.0
4354,20,-6,0.038461538461538464
4355,21,-5,0.0
4356,22,-4,0.0
4357,23,-3,0.07407407407407407
4358,24,-2,0.12698412698412698
4359,25,-1,0.2153846153846154
4360,26,0,
4361,27,1,0.4117647058823529
4362,28,2,0.19047619047619047
4363,29,3,0.08163265306122448
4364,30,4,0.04
4365,31,5,0.0
4366,32,6,0.0
4367,33,7,0.0
4368,34,8,0.14285714285714285
4369,18,-8,0.0
4370,19,-7,0.0
4371,20,-6,0.0
4372,21,-5,0.0
4373,22,-4,0.0
4374,23,-3,0.022222222222222223
4375,24,-2,0.1276595744680851
4376,25,-1,0.2549019607843137
4377,26,0,
4378,27,1,0.5357142857142857
4379,28,2,0.07547169811320754
4380,29,3,0.0425531914893617
4381,30,4,0.07407407407407407
4382,31,5,0.0
4383,32,6,0.0
4384,33,7,0.06666666666666667
4385,34,8,0.0
4386,18,-8,0.0
4387,19,-7,0.0
4388,20,-6,0.029411764705882353
4389,21,-5,0.03125
4390,22,-4,0.020833333333333332
4391,23,-3,0.06349206349206349
4392,24,-2,0.14634146341463414
4393,25,-1,0.1951219512195122
4394,26,0,
4395,27,1,0.4044943820224719
4396,28,2,0.22988505747126436
4397,29,3,0.0375
4398,30,4,0.016666666666666666
4399,31,5,0.02631578947368421
4400,32,6,0.06666666666666667
4401,33,7,0.0
4402,34,8,0.0
4403,18,-8,0.0
4404,19,-7,0.02631578947368421
4405,20,-6,0.0
4406,21,-5,0.0
4407,22,-4,0.0847457627118644
4408,23,-3,0.0625
4409,24,-2,0.08247422680412371
4410,25,-1,0.26262626262626265
4411,26,0,
4412,27,1,0.5871559633027523
4413,28,2,0.12727272727272726
4414,29,3,0.08737864077669903
4415,30,4,0.06329113924050633
4416,31,5,0.03125
4417,32,6,0.02702702702702703
4418,33,7,0.041666666666666664
4419,34,8,0.047619047619047616
4420,18,-8,0.047619047619047616
4421,19,-7,0.0
4422,20,-6,0.0
4423,21,-5,0.0
4424,22,-4,0.07317073170731707
4425,23,-3,0.018867924528301886
4426,24,-2,0.0967741935483871
4427,25,-1,0.35
4428,26,0,
4429,27,1,0.36065573770491804
4430,28,2,0.17543859649122806
4431,29,3,0.041666666666666664
4432,30,4,0.02564102564102564
4433,31,5,0.13636363636363635
4434,32,6,0.0
4435,33,7,0.0
4436,34,8,0.0
4437,18,-8,0.0
4438,19,-7,0.0
4439,20,-6,0.1
4440,21,-5,0.07407407407407407
4441,22,-4,0.08108108108108109
4442,23,-3,0.041666666666666664
4443,24,-2,0.058823529411764705
4444,25,-1,0.16129032258064516
4445,26,0,
4446,27,1,0.4262295081967213
4447,28,2,0.20634920634920634
4448,29,3,0.06382978723404255
4449,30,4,0.0
4450,31,5,0.0
4451,32,6,0.0
4452,33,7,0.0
4453,34,8,0.125
4454,18,-8,0.0
4455,19,-7,0.0
4456,20,-6,0.0
4457,21,-5,0.07407407407407407
4458,22,-4,0.030303030303030304
4459,23,-3,0.08333333333333333
4460,24,-2,0.06
4461,25,-1,0.2037037037037037
4462,26,0,
4463,27,1,0.4230769230769231
4464,28,2,0.16326530612244897
4465,29,3,0.12195121951219512
4466,30,4,0.03225806451612903
4467,31,5,0.0
4468,32,6,0.0
4469,33,7,0.0
4470,34,8,0.1
4471,18,-8,0.0
4472,19,-7,0.0
4473,20,-6,0.041666666666666664
4474,21,-5,0.06666666666666667
4475,22,-4,0.021739130434782608
4476,23,-3,0.020833333333333332
4477,24,-2,0.0625
4478,25,-1,0.15942028985507245
4479,26,0,
4480,27,1,0.5972222222222222
4481,28,2,0.10810810810810811
4482,29,3,0.08333333333333333
4483,30,4,0.0625
4484,31,5,0.0
4485,32,6,0.0
4486,33,7,0.0
4487,34,8,0.0
4488,18,-8,0.038461538461538464
4489,19,-7,0.03571428571428571
4490,20,-6,0.13333333333333333
4491,21,-5,0.0
4492,22,-4,0.07272727272727272
4493,23,-3,0.07042253521126761
4494,24,-2,0.125
4495,25,-1,0.3488372093023256
4496,26,0,
4497,27,1,0.3116883116883117
4498,28,2,0.0975609756097561
4499,29,3,0.04838709677419355
4500,30,4,0.09433962264150944
4501,31,5,0.09302325581395349
4502,32,6,0.12
4503,33,7,0.058823529411764705
4504,34,8,0.0
4505,18,-8,0.0
4506,19,-7,0.0
4507,20,-6,0.0
4508,21,-5,0.043478260869565216
4509,22,-4,0.06976744186046512
4510,23,-3,0.021739130434782608
4511,24,-2,0.11428571428571428
4512,25,-1,0.0945945945945946
4513,26,0,
4514,27,1,0.4931506849315068
4515,28,2,0.20833333333333334
4516,29,3,0.09090909090909091
4517,30,4,0.06382978723404255
4518,31,5,0.0
4519,32,6,0.0
4520,33,7,0.0
4521,34,8,0.0
4522,18,-8,0.0
4523,19,-7,0.0
4524,20,-6,0.0
4525,21,-5,0.0
4526,22,-4,0.058823529411764705
4527,23,-3,0.09375
4528,24,-2,0.1276595744680851
4529,25,-1,0.19607843137254902
4530,26,0,
4531,27,1,0.4897959183673469
4532,28,2,0.061224489795918366
4533,29,3,0.047619047619047616
4534,30,4,0.05714285714285714
4535,31,5,0.0
4536,32,6,0.0
4537,33,7,0.0
4538,34,8,0.0
4539,18,-8,0.0
4540,19,-7,0.0
4541,20,-6,0.0
4542,21,-5,0.05263157894736842
4543,22,-4,0.10526315789473684
4544,23,-3,0.14736842105263157
4545,24,-2,0.15625
4546,25,-1,0.22857142857142856
4547,26,0,
4548,27,1,0.3333333333333333
4549,28,2,0.15555555555555556
4550,29,3,0.13414634146341464
4551,30,4,0.01694915254237288
4552,31,5,0.022222222222222223
4553,32,6,0.08333333333333333
4554,33,7,0.0
4555,34,8,0.0
4556,18,-8,0.0
4557,19,-7,0.0
4558,20,-6,0.0
4559,21,-5,0.0
4560,22,-4,0.04878048780487805
4561,23,-3,0.08
4562,24,-2,0.1
4563,25,-1,0.28125
4564,26,0,
4565,27,1,0.2459016393442623
4566,28,2,0.1694915254237288
4567,29,3,0.09090909090909091
4568,30,4,0.02127659574468085
4569,31,5,0.03225806451612903
4570,32,6,0.0
4571,33,7,0.05263157894736842
4572,34,8,0.06666666666666667
4573,18,-8,0.0
4574,19,-7,0.0
4575,20,-6,0.038461538461538464
4576,21,-5,0.05
4577,22,-4,0.06521739130434782
4578,23,-3,0.08064516129032258
4579,24,-2,0.07246376811594203
4580,25,-1,0.15492957746478872
4581,26,0,
4582,27,1,0.34210526315789475
4583,28,2,0.24324324324324326
4584,29,3,0.07352941176470588
4585,30,4,0.0784313725490196
4586,31,5,0.0
4587,32,6,0.0
4588,33,7,0.09523809523809523
4589,34,8,0.11764705882352941
4590,18,-8,0.0
4591,19,-7,0.0
4592,20,-6,0.03225806451612903
4593,21,-5,0.022222222222222223
4594,22,-4,0.057971014492753624
4595,23,-3,0.16455696202531644
4596,24,-2,0.11702127659574468
4597,25,-1,0.3229166666666667
4598,26,0,
4599,27,1,0.31958762886597936
4600,28,2,0.12195121951219512
4601,29,3,0.13043478260869565
4602,30,4,0.021739130434782608
4603,31,5,0.05405405405405406
4604,32,6,0.0
4605,33,7,0.0
4606,34,8,0.0
4607,18,-8,0.0
4608,19,-7,0.0
4609,20,-6,0.038461538461538464
4610,21,-5,0.0
4611,22,-4,0.047619047619047616
4612,23,-3,0.0
4613,24,-2,0.16666666666666666
4614,25,-1,0.21428571428571427
4615,26,0,
4616,27,1,0.38461538461538464
4617,28,2,0.1643835616438356
4618,29,3,0.09090909090909091
4619,30,4,0.04
4620,31,5,0.025
4621,32,6,0.0
4622,33,7,0.0
4623,34,8,0.0
4624,18,-8,0.06666666666666667
4625,19,-7,0.0
4626,20,-6,0.037037037037037035
4627,21,-5,0.0
4628,22,-4,0.0
4629,23,-3,0.08571428571428572
4630,24,-2,0.1744186046511628
4631,25,-1,0.3111111111111111
4632,26,0,
4633,27,1,0.3548387096774194
4634,28,2,0.1282051282051282
4635,29,3,0.13636363636363635
4636,30,4,0.031746031746031744
4637,31,5,0.0196078431372549
4638,32,6,0.0
4639,33,7,0.13333333333333333
4640,34,8,0.0
4641,18,-8,0.0
4642,19,-7,0.0
4643,20,-6,0.0
4644,21,-5,0.061224489795918366
4645,22,-4,0.0
4646,23,-3,0.14285714285714285
4647,24,-2,0.21686746987951808
4648,25,-1,0.19101123595505617
4649,26,0,
4650,27,1,0.3780487804878049
4651,28,2,0.17333333333333334
4652,29,3,0.07017543859649122
4653,30,4,0.05357142857142857
4654,31,5,0.02857142857142857
4655,32,6,0.0
4656,33,7,0.0
4657,34,8,0.0
4658,18,-8,0.0
4659,19,-7,0.08333333333333333
4660,20,-6,0.0
4661,21,-5,0.08333333333333333
4662,22,-4,0.057692307692307696
4663,23,-3,0.0945945945945946
4664,24,-2,0.1686746987951807
4665,25,-1,0.27058823529411763
4666,26,0,
4667,27,1,0.3522727272727273
4668,28,2,0.17073170731707318
4669,29,3,0.07894736842105263
4670,30,4,0.06557377049180328
4671,31,5,0.11538461538461539
4672,32,6,0.0
4673,33,7,0.0
4674,34,8,0.0
4675,18,-8,0.0
4676,19,-7,0.0625
4677,20,-6,0.0
4678,21,-5,0.038461538461538464
4679,22,-4,0.0
4680,23,-3,0.12244897959183673
4681,24,-2,0.16981132075471697
4682,25,-1,0.2857142857142857
4683,26,0,
4684,27,1,0.4727272727272727
4685,28,2,0.06896551724137931
4686,29,3,0.0
4687,30,4,0.05555555555555555
4688,31,5,0.0
4689,32,6,0.0
4690,33,7,0.0
4691,34,8,0.0
4692,18,-8,0.0
4693,19,-7,0.0
4694,20,-6,0.047619047619047616
4695,21,-5,0.07142857142857142
4696,22,-4,0.0
4697,23,-3,0.0
4698,24,-2,0.1
4699,25,-1,0.18421052631578946
4700,26,0,
4701,27,1,0.6153846153846154
4702,28,2,0.1044776119402985
4703,29,3,0.05
4704,30,4,0.020833333333333332
4705,31,5,0.03225806451612903
4706,32,6,0.043478260869565216
4707,33,7,0.0
4708,34,8,0.0
4709,18,-8,0.08333333333333333
4710,19,-7,0.047619047619047616
4711,20,-6,0.0
4712,21,-5,0.023255813953488372
4713,22,-4,0.0425531914893617
4714,23,-3,0.08955223880597014
4715,24,-2,0.15294117647058825
4716,25,-1,0.1590909090909091
4717,26,0,
4718,27,1,0.34065934065934067
4719,28,2,0.1839080459770115
4720,29,3,0.05128205128205128
4721,30,4,0.13043478260869565
4722,31,5,0.045454545454545456
4723,32,6,0.038461538461538464
4724,33,7,0.07142857142857142
4725,34,8,0.07692307692307693
4726,18,-8,0.0
4727,19,-7,0.0
4728,20,-6,0.05405405405405406
4729,21,-5,0.022727272727272728
4730,22,-4,0.03389830508474576
4731,23,-3,0.07352941176470588
4732,24,-2,0.15555555555555556
4733,25,-1,0.20618556701030927
4734,26,0,
4735,27,1,0.36666666666666664
4736,28,2,0.16091954022988506
4737,29,3,0.08
4738,30,4,0.045454545454545456
4739,31,5,0.04
4740,32,6,0.05128205128205128
4741,33,7,0.0
4742,34,8,0.0
4743,18,-8,0.0
4744,19,-7,0.0
4745,20,-6,0.1111111111111111
4746,21,-5,0.03225806451612903
4747,22,-4,0.027777777777777776
4748,23,-3,0.11538461538461539
4749,24,-2,0.14516129032258066
4750,25,-1,0.16417910447761194
4751,26,0,
4752,27,1,0.234375
4753,28,2,0.18032786885245902
4754,29,3,0.1111111111111111
4755,30,4,0.0425531914893617
4756,31,5,0.05714285714285714
4757,32,6,0.0
4758,33,7,0.0
4759,34,8,0.08333333333333333
4760,18,-8,0.038461538461538464
4761,19,-7,0.0
4762,20,-6,0.023255813953488372
4763,21,-5,0.03571428571428571
4764,22,-4,0.047619047619047616
4765,23,-3,0.09333333333333334
4766,24,-2,0.15463917525773196
4767,25,-1,0.2072072072072072
4768,26,0,
4769,27,1,0.4594594594594595
4770,28,2,0.12745098039215685
4771,29,3,0.11235955056179775
4772,30,4,0.06349206349206349
4773,31,5,0.07017543859649122
4774,32,6,0.06666666666666667
4775,33,7,0.06896551724137931
4776,34,8,0.0
4777,18,-8,0.0
4778,19,-7,0.06451612903225806
4779,20,-6,0.0
4780,21,-5,0.05
4781,22,-4,0.07462686567164178
4782,23,-3,0.08333333333333333
4783,24,-2,0.20202020202020202
4784,25,-1,0.27358490566037735
4785,26,0,
4786,27,1,0.3119266055045872
4787,28,2,0.09473684210526316
4788,29,3,0.09876543209876543
4789,30,4,0.041666666666666664
4790,31,5,0.0
4791,32,6,0.08823529411764706
4792,33,7,0.05
4793,34,8,0.16666666666666666
4794,18,-8,0.0
4795,19,-7,0.0
4796,20,-6,0.0
4797,21,-5,0.041666666666666664
4798,22,-4,0.0
4799,23,-3,0.07142857142857142
4800,24,-2,0.0847457627118644
4801,25,-1,0.36065573770491804
4802,26,0,
4803,27,1,0.3492063492063492
4804,28,2,0.16666666666666666
4805,29,3,0.05454545454545454
4806,30,4,0.05128205128205128
4807,31,5,0.043478260869565216
4808,32,6,0.0
4809,33,7,0.0
4810,34,8,0.0
4811,18,-8,0.0
4812,19,-7,0.0
4813,20,-6,0.0
4814,21,-5,0.0
4815,22,-4,0.022222222222222223
4816,23,-3,0.018518518518518517
4817,24,-2,0.0967741935483871
4818,25,-1,0.16666666666666666
4819,26,0,
4820,27,1,0.6493506493506493
4821,28,2,0.0945945945945946
4822,29,3,0.07575757575757576
4823,30,4,0.0
4824,31,5,0.0
4825,32,6,0.0
4826,33,7,0.0
4827,34,8,0.0
4828,18,-8,0.0
4829,19,-7,0.0
4830,20,-6,0.09090909090909091
4831,21,-5,0.0625
4832,22,-4,0.0
4833,23,-3,0.06666666666666667
4834,24,-2,0.16216216216216217
4835,25,-1,0.175
4836,26,0,
4837,27,1,0.325
4838,28,2,0.12195121951219512
4839,29,3,0.1388888888888889
4840,30,4,0.10526315789473684
4841,31,5,0.0
4842,32,6,0.0
4843,33,7,0.0
4844,34,8,0.0
4845,18,-8,0.0
4846,19,-7,0.05
4847,20,-6,0.0
4848,21,-5,0.03125
4849,22,-4,0.022222222222222223
4850,23,-3,0.11363636363636363
4851,24,-2,0.16666666666666666
4852,25,-1,0.24242424242424243
4853,26,0,
4854,27,1,0.3898305084745763
4855,28,2,0.08771929824561403
4856,29,3,0.038461538461538464
4857,30,4,0.05714285714285714
4858,31,5,0.03225806451612903
4859,32,6,0.0
4860,33,7,0.0
4861,34,8,0.0
4862,18,-8,0.05263157894736842
4863,19,-7,0.03125
4864,20,-6,0.037037037037037035
4865,21,-5,0.02
4866,22,-4,0.06557377049180328
4867,23,-3,0.10126582278481013
4868,24,-2,0.14634146341463414
4869,25,-1,0.27884615384615385
4870,26,0,
4871,27,1,0.3
4872,28,2,0.20652173913043478
4873,29,3,0.0641025641025641
4874,30,4,0.01639344262295082
4875,31,5,0.07692307692307693
4876,32,6,0.2
4877,33,7,0.0
4878,34,8,0.05
4879,18,-8,0.08333333333333333
4880,19,-7,0.03571428571428571
4881,20,-6,0.0
4882,21,-5,0.029411764705882353
4883,22,-4,0.01818181818181818
4884,23,-3,0.1
4885,24,-2,0.1518987341772152
4886,25,-1,0.25301204819277107
4887,26,0,
4888,27,1,0.31868131868131866
4889,28,2,0.13924050632911392
4890,29,3,0.125
4891,30,4,0.06666666666666667
4892,31,5,0.07142857142857142
4893,32,6,0.0
4894,33,7,0.07692307692307693
4895,34,8,0.14285714285714285
4896,18,-8,0.0
4897,19,-7,0.0
4898,20,-6,0.0
4899,21,-5,0.0
4900,22,-4,0.05
4901,23,-3,0.017241379310344827
4902,24,-2,0.16666666666666666
4903,25,-1,0.27692307692307694
4904,26,0,
4905,27,1,0.3076923076923077
4906,28,2,0.13114754098360656
4907,29,3,0.1702127659574468
4908,30,4,0.0
4909,31,5,0.02857142857142857
4910,32,6,0.0
4911,33,7,0.0
4912,34,8,0.16666666666666666
4913,18,-8,0.0
4914,19,-7,0.047619047619047616
4915,20,-6,0.0
4916,21,-5,0.0
4917,22,-4,0.11428571428571428
4918,23,-3,0.0784313725490196
4919,24,-2,0.16417910447761194
4920,25,-1,0.14925373134328357
4921,26,0,
4922,27,1,0.46875
4923,28,2,0.1
4924,29,3,0.0784313725490196
4925,30,4,0.0
4926,31,5,0.07692307692307693
4927,32,6,0.09090909090909091
4928,33,7,0.0
4929,34,8,0.0
4930,18,-8,0.05555555555555555
4931,19,-7,0.03225806451612903
4932,20,-6,0.08695652173913043
4933,21,-5,0.02702702702702703
4934,22,-4,0.05555555555555555
4935,23,-3,0.03571428571428571
4936,24,-2,0.07142857142857142
4937,25,-1,0.2987012987012987
4938,26,0,
4939,27,1,0.2972972972972973
4940,28,2,0.1891891891891892
4941,29,3,0.05084745762711865
4942,30,4,0.08888888888888889
4943,31,5,0.058823529411764705
4944,32,6,0.07142857142857142
4945,33,7,0.0
4946,34,8,0.16666666666666666
4947,18,-8,0.024390243902439025
4948,19,-7,0.02564102564102564
4949,20,-6,0.044444444444444446
4950,21,-5,0.09090909090909091
4951,22,-4,0.07352941176470588
4952,23,-3,0.12941176470588237
4953,24,-2,0.22
4954,25,-1,0.17117117117117117
4955,26,0,
4956,27,1,0.2894736842105263
4957,28,2,0.2222222222222222
4958,29,3,0.08235294117647059
4959,30,4,0.11494252873563218
4960,31,5,0.08620689655172414
4961,32,6,0.05660377358490566
4962,33,7,0.18181818181818182
4963,34,8,0.0
4964,18,-8,0.0
4965,19,-7,0.0
4966,20,-6,0.0
4967,21,-5,0.0
4968,22,-4,0.0
4969,23,-3,0.03571428571428571
4970,24,-2,0.09836065573770492
4971,25,-1,0.25
4972,26,0,
4973,27,1,0.4626865671641791
4974,28,2,0.16417910447761194
4975,29,3,0.03278688524590164
4976,30,4,0.08163265306122448
4977,31,5,0.02857142857142857
4978,32,6,0.06666666666666667
4979,33,7,0.07142857142857142
4980,34,8,0.16666666666666666
4981,18,-8,0.0
4982,19,-7,0.0
4983,20,-6,0.0
4984,21,-5,0.058823529411764705
4985,22,-4,0.07317073170731707
4986,23,-3,0.061224489795918366
4987,24,-2,0.13043478260869565
4988,25,-1,0.2535211267605634
4989,26,0,
4990,27,1,0.35135135135135137
4991,28,2,0.15151515151515152
4992,29,3,0.034482758620689655
4993,30,4,0.02631578947368421
4994,31,5,0.0625
4995,32,6,0.05
4996,33,7,0.0
4997,34,8,0.0
4998,18,-8,0.0
4999,19,-7,0.0
5000,20,-6,0.0
5001,21,-5,0.0
5002,22,-4,0.0
5003,23,-3,0.017543859649122806
5004,24,-2,0.12903225806451613
5005,25,-1,0.17647058823529413
5006,26,0,
5007,27,1,0.5652173913043478
5008,28,2,0.15151515151515152
5009,29,3,0.05454545454545454
5010,30,4,0.043478260869565216
5011,31,5,0.0
5012,32,6,0.0
5013,33,7,0.0
5014,34,8,0.0
5015,18,-8,0.0
5016,19,-7,0.0
