,subject,spos_bins,repeats,session,recalled,adj_rec
2610,R1635T,1.0,,3,,
2611,R1635T,2.0,,3,,
2612,R1635T,3.0,,3,,
2613,R1635T,4.0,,3,,
2614,R1635T,5.0,,3,,
2615,R1635T,6.0,,3,,
2616,R1635T,7.0,,3,,
2617,R1635T,8.0,,3,,
2618,R1635T,9.0,,3,,
2619,R1635T,1.0,,4,,
2620,R1635T,2.0,,4,,
2621,R1635T,3.0,,4,,
2622,R1635T,4.0,,4,,
2623,R1635T,5.0,,4,,
2624,R1635T,6.0,,4,,
2625,R1635T,7.0,,4,,
2626,R1635T,8.0,,4,,
2627,R1635T,9.0,,4,,
2628,R1635T,1.0,,5,,
2629,R1635T,2.0,,5,,
2630,R1635T,3.0,,5,,
2631,R1635T,4.0,,5,,
2632,R1635T,5.0,,5,,
2633,R1635T,6.0,,5,,
2634,R1635T,7.0,,5,,
2635,R1635T,8.0,,5,,
2636,R1635T,9.0,,5,,
2637,R1635T,1.0,,6,,
2638,R1635T,2.0,,6,,
2639,R1635T,3.0,,6,,
2640,R1635T,4.0,,6,,
2641,R1635T,5.0,,6,,
2642,R1635T,6.0,,6,,
2643,R1635T,7.0,,6,,
2644,R1635T,8.0,,6,,
2645,R1635T,9.0,,6,,
2646,R1638E,1.0,1.0,0,0.16666666666666666,0.20296296296296293
2647,R1638E,2.0,1.0,0,0.16666666666666666,0.12774074074074074
2648,R1638E,3.0,1.0,0,0.0,-0.06788888888888889
2649,R1638E,4.0,1.0,0,0.0,0.06458796296296296
2650,R1638E,5.0,1.0,0,0.0,0.08271296296296296
2651,R1638E,6.0,1.0,0,0.0,0.11424537037037037
2652,R1638E,7.0,1.0,0,0.0,0.14794444444444443
2653,R1638E,8.0,1.0,0,0.0,0.2462939814814815
2654,R1638E,9.0,1.0,0,0.0,0.10105753968253967
2655,R1638E,1.0,1.0,1,0.16666666666666666,0.20296296296296293
2656,R1638E,2.0,1.0,1,0.125,0.08607407407407408
2657,R1638E,3.0,1.0,1,0.25,0.1821111111111111
2658,R1638E,4.0,1.0,1,0.05,0.11458796296296296
2659,R1638E,5.0,1.0,1,0.0,0.08271296296296296
2660,R1638E,6.0,1.0,1,0.0,0.11424537037037037
2661,R1638E,7.0,1.0,1,0.0,0.14794444444444443
2662,R1638E,8.0,1.0,1,0.0,0.2462939814814815
2663,R1638E,9.0,1.0,1,0.75,0.8510575396825397
2664,R1638E,1.0,,2,,
2665,R1638E,2.0,,2,,
2666,R1638E,3.0,,2,,
2667,R1638E,4.0,,2,,
2668,R1638E,5.0,,2,,
2669,R1638E,6.0,,2,,
2670,R1638E,7.0,,2,,
2671,R1638E,8.0,,2,,
2672,R1638E,9.0,,2,,
2673,R1638E,1.0,,3,,
2674,R1638E,2.0,,3,,
2675,R1638E,3.0,,3,,
2676,R1638E,4.0,,3,,
2677,R1638E,5.0,,3,,
2678,R1638E,6.0,,3,,
2679,R1638E,7.0,,3,,
2680,R1638E,8.0,,3,,
2681,R1638E,9.0,,3,,
2682,R1638E,1.0,,4,,
2683,R1638E,2.0,,4,,
2684,R1638E,3.0,,4,,
2685,R1638E,4.0,,4,,
2686,R1638E,5.0,,4,,
2687,R1638E,6.0,,4,,
2688,R1638E,7.0,,4,,
2689,R1638E,8.0,,4,,
2690,R1638E,9.0,,4,,
2691,R1638E,1.0,,5,,
2692,R1638E,2.0,,5,,
2693,R1638E,3.0,,5,,
2694,R1638E,4.0,,5,,
2695,R1638E,5.0,,5,,
2696,R1638E,6.0,,5,,
2697,R1638E,7.0,,5,,
2698,R1638E,8.0,,5,,
2699,R1638E,9.0,,5,,
2700,R1638E,1.0,,6,,
2701,R1638E,2.0,,6,,
2702,R1638E,3.0,,6,,
2703,R1638E,4.0,,6,,
2704,R1638E,5.0,,6,,
2705,R1638E,6.0,,6,,
2706,R1638E,7.0,,6,,
2707,R1638E,8.0,,6,,
2708,R1638E,9.0,,6,,
2709,R1642J,1.0,1.0,0,0.16666666666666666,0.18907407407407403
2710,R1642J,2.0,1.0,0,0.0,0.06385185185185185
2711,R1642J,3.0,1.0,0,0.0,0.057111111111111106
2712,R1642J,4.0,1.0,0,0.0,0.07569907407407406
2713,R1642J,5.0,1.0,0,0.0,0.06882407407407407
2714,R1642J,6.0,1.0,0,0.1111111111111111,0.10961574074074074
2715,R1642J,7.0,1.0,0,0.0,0.08544444444444443
2716,R1642J,8.0,1.0,0,0.0,0.21851620370370373
2717,R1642J,9.0,1.0,0,0.0,0.38776388888888885
2718,R1642J,1.0,1.0,1,0.4166666666666667,0.43907407407407406
2719,R1642J,2.0,1.0,1,0.125,0.18885185185185185
2720,R1642J,3.0,1.0,1,0.0,0.057111111111111106
2721,R1642J,4.0,1.0,1,0.08333333333333333,0.15903240740740737
2722,R1642J,5.0,1.0,1,0.0,0.06882407407407407
2723,R1642J,6.0,1.0,1,0.3333333333333333,0.331837962962963
2724,R1642J,7.0,1.0,1,0.0,0.08544444444444443
2725,R1642J,8.0,1.0,1,0.0,0.21851620370370373
2726,R1642J,9.0,1.0,1,0.07142857142857142,0.4591924603174603
2727,R1642J,1.0,1.0,2,0.0,0.022407407407407376
2728,R1642J,2.0,1.0,2,0.0,0.06385185185185185
2729,R1642J,3.0,1.0,2,0.0,0.057111111111111106
2730,R1642J,4.0,1.0,2,0.0,0.07569907407407406
2731,R1642J,5.0,1.0,2,0.0,0.06882407407407407
2732,R1642J,6.0,1.0,2,0.0,-0.0014953703703703691
2733,R1642J,7.0,1.0,2,0.125,0.21044444444444443
2734,R1642J,8.0,1.0,2,0.16666666666666666,0.38518287037037036
2735,R1642J,9.0,1.0,2,0.0,0.38776388888888885
2736,R1642J,1.0,,3,,
2737,R1642J,2.0,,3,,
2738,R1642J,3.0,,3,,
2739,R1642J,4.0,,3,,
2740,R1642J,5.0,,3,,
2741,R1642J,6.0,,3,,
2742,R1642J,7.0,,3,,
2743,R1642J,8.0,,3,,
2744,R1642J,9.0,,3,,
2745,R1642J,1.0,1.0,4,0.3333333333333333,0.3557407407407407
2746,R1642J,2.0,1.0,4,0.08333333333333333,0.1471851851851852
2747,R1642J,3.0,1.0,4,0.0,0.057111111111111106
2748,R1642J,4.0,1.0,4,0.0,0.07569907407407406
2749,R1642J,5.0,1.0,4,0.0,0.06882407407407407
2750,R1642J,6.0,1.0,4,0.25,0.24850462962962963
2751,R1642J,7.0,1.0,4,0.08333333333333333,0.16877777777777775
2752,R1642J,8.0,1.0,4,0.0,0.21851620370370373
2753,R1642J,9.0,1.0,4,0.08333333333333333,0.47109722222222217
2754,R1642J,1.0,1.0,5,0.16666666666666666,0.18907407407407403
2755,R1642J,2.0,1.0,5,0.0,0.06385185185185185
2756,R1642J,3.0,1.0,5,0.0,0.057111111111111106
2757,R1642J,4.0,1.0,5,0.0,0.07569907407407406
2758,R1642J,5.0,1.0,5,0.08333333333333333,0.1521574074074074
2759,R1642J,6.0,1.0,5,0.0,-0.0014953703703703691
2760,R1642J,7.0,1.0,5,0.0,0.08544444444444443
2761,R1642J,8.0,1.0,5,0.0,0.21851620370370373
2762,R1642J,9.0,1.0,5,0.25,0.6377638888888888
2763,R1642J,1.0,1.0,6,0.0,0.022407407407407376
2764,R1642J,2.0,1.0,6,0.05,0.11385185185185186
2765,R1642J,3.0,1.0,6,0.0,0.057111111111111106
2766,R1642J,4.0,1.0,6,0.0,0.07569907407407406
2767,R1642J,5.0,1.0,6,0.0,0.06882407407407407
2768,R1642J,6.0,1.0,6,0.0,-0.0014953703703703691
2769,R1642J,7.0,1.0,6,0.16666666666666666,0.25211111111111106
2770,R1642J,8.0,1.0,6,0.0,0.21851620370370373
2771,R1642J,9.0,1.0,6,0.125,0.5127638888888888
2772,R1644T,1.0,1.0,0,0.25,0.11037037037037037
2773,R1644T,2.0,1.0,0,0.0,0.03746296296296296
2774,R1644T,3.0,1.0,0,0.0,0.057111111111111106
2775,R1644T,4.0,1.0,0,0.175,0.039587962962962936
2776,R1644T,5.0,1.0,0,0.0,0.032712962962962965
2777,R1644T,6.0,1.0,0,0.0,0.07720833333333334
2778,R1644T,7.0,1.0,0,0.0,0.0646111111111111
2779,R1644T,8.0,1.0,0,0.0,0.16296064814814815
2780,R1644T,9.0,1.0,0,0.5,0.47605753968253967
2781,R1644T,1.0,1.0,1,0.3333333333333333,0.19370370370370368
2782,R1644T,2.0,1.0,1,0.125,0.16246296296296298
2783,R1644T,3.0,1.0,1,0.0,0.057111111111111106
2784,R1644T,4.0,1.0,1,0.5,0.3645879629629629
2785,R1644T,5.0,1.0,1,0.08333333333333333,0.11604629629629629
2786,R1644T,6.0,1.0,1,0.0,0.07720833333333334
2787,R1644T,7.0,1.0,1,0.0,0.0646111111111111
2788,R1644T,8.0,1.0,1,0.125,0.28796064814814815
2789,R1644T,9.0,1.0,1,0.5,0.47605753968253967
2790,R1644T,1.0,1.0,2,0.4444444444444444,0.30481481481481476
2791,R1644T,2.0,1.0,2,0.08333333333333333,0.12079629629629629
2792,R1644T,3.0,1.0,2,0.0,0.057111111111111106
2793,R1644T,4.0,1.0,2,0.0,-0.13541203703703705
2794,R1644T,5.0,1.0,2,0.06666666666666667,0.09937962962962962
2795,R1644T,6.0,1.0,2,0.1111111111111111,0.18831944444444443
2796,R1644T,7.0,1.0,2,0.25,0.3146111111111111
2797,R1644T,8.0,1.0,2,0.125,0.28796064814814815
2798,R1644T,9.0,1.0,2,0.5,0.47605753968253967
2799,R1644T,1.0,,3,,
2800,R1644T,2.0,,3,,
2801,R1644T,3.0,,3,,
2802,R1644T,4.0,,3,,
2803,R1644T,5.0,,3,,
2804,R1644T,6.0,,3,,
2805,R1644T,7.0,,3,,
2806,R1644T,8.0,,3,,
2807,R1644T,9.0,,3,,
2808,R1644T,1.0,,4,,
2809,R1644T,2.0,,4,,
2810,R1644T,3.0,,4,,
2811,R1644T,4.0,,4,,
2812,R1644T,5.0,,4,,
2813,R1644T,6.0,,4,,
2814,R1644T,7.0,,4,,
2815,R1644T,8.0,,4,,
2816,R1644T,9.0,,4,,
2817,R1644T,1.0,,5,,
2818,R1644T,2.0,,5,,
2819,R1644T,3.0,,5,,
2820,R1644T,4.0,,5,,
2821,R1644T,5.0,,5,,
2822,R1644T,6.0,,5,,
2823,R1644T,7.0,,5,,
2824,R1644T,8.0,,5,,
2825,R1644T,9.0,,5,,
2826,R1644T,1.0,,6,,
2827,R1644T,2.0,,6,,
2828,R1644T,3.0,,6,,
2829,R1644T,4.0,,6,,
2830,R1644T,5.0,,6,,
2831,R1644T,6.0,,6,,
2832,R1644T,7.0,,6,,
2833,R1644T,8.0,,6,,
2834,R1644T,9.0,,6,,
2835,R1650E,1.0,1.0,0,0.16666666666666666,0.20296296296296293
2836,R1650E,2.0,1.0,0,0.16666666666666666,0.1069074074074074
2837,R1650E,3.0,1.0,0,0.0,0.057111111111111106
2838,R1650E,4.0,1.0,0,0.08333333333333333,0.08958796296296295
2839,R1650E,5.0,1.0,0,0.0,0.08271296296296296
2840,R1650E,6.0,1.0,0,0.0,0.11424537037037037
2841,R1650E,7.0,1.0,0,0.0,0.14794444444444443
2842,R1650E,8.0,1.0,0,0.611111111111111,0.24629398148148152
2843,R1650E,9.0,1.0,0,1.0,0.4760575396825397
2844,R1650E,1.0,,1,,
2845,R1650E,2.0,,1,,
2846,R1650E,3.0,,1,,
2847,R1650E,4.0,,1,,
2848,R1650E,5.0,,1,,
2849,R1650E,6.0,,1,,
2850,R1650E,7.0,,1,,
2851,R1650E,8.0,,1,,
2852,R1650E,9.0,,1,,
2853,R1650E,1.0,,2,,
2854,R1650E,2.0,,2,,
2855,R1650E,3.0,,2,,
2856,R1650E,4.0,,2,,
2857,R1650E,5.0,,2,,
2858,R1650E,6.0,,2,,
2859,R1650E,7.0,,2,,
2860,R1650E,8.0,,2,,
2861,R1650E,9.0,,2,,
2862,R1650E,1.0,,3,,
2863,R1650E,2.0,,3,,
2864,R1650E,3.0,,3,,
2865,R1650E,4.0,,3,,
2866,R1650E,5.0,,3,,
2867,R1650E,6.0,,3,,
2868,R1650E,7.0,,3,,
2869,R1650E,8.0,,3,,
2870,R1650E,9.0,,3,,
2871,R1650E,1.0,,4,,
2872,R1650E,2.0,,4,,
2873,R1650E,3.0,,4,,
2874,R1650E,4.0,,4,,
2875,R1650E,5.0,,4,,
2876,R1650E,6.0,,4,,
2877,R1650E,7.0,,4,,
2878,R1650E,8.0,,4,,
2879,R1650E,9.0,,4,,
2880,R1650E,1.0,,5,,
2881,R1650E,2.0,,5,,
2882,R1650E,3.0,,5,,
2883,R1650E,4.0,,5,,
2884,R1650E,5.0,,5,,
2885,R1650E,6.0,,5,,
2886,R1650E,7.0,,5,,
2887,R1650E,8.0,,5,,
2888,R1650E,9.0,,5,,
2889,R1650E,1.0,,6,,
2890,R1650E,2.0,,6,,
2891,R1650E,3.0,,6,,
2892,R1650E,4.0,,6,,
2893,R1650E,5.0,,6,,
2894,R1650E,6.0,,6,,
2895,R1650E,7.0,,6,,
2896,R1650E,8.0,,6,,
2897,R1650E,9.0,,6,,
2898,R1651J,1.0,1.0,0,0.25,0.19370370370370368
2899,R1651J,2.0,1.0,0,0.0,0.1069074074074074
2900,R1651J,3.0,1.0,0,0.125,0.14044444444444443
2901,R1651J,4.0,1.0,0,0.0,0.08958796296296295
2902,R1651J,5.0,1.0,0,0.0,0.054935185185185184
2903,R1651J,6.0,1.0,0,0.0,-0.16353240740740738
2904,R1651J,7.0,1.0,0,0.0,0.14794444444444443
2905,R1651J,8.0,1.0,0,0.25,0.3435162037037037
2906,R1651J,9.0,1.0,0,0.16666666666666666,0.3871686507936508
2907,R1651J,1.0,1.0,1,0.08333333333333333,0.027037037037037012
2908,R1651J,2.0,1.0,1,0.0,0.1069074074074074
2909,R1651J,3.0,1.0,1,0.0,0.015444444444444441
2910,R1651J,4.0,1.0,1,0.0,0.08958796296296295
2911,R1651J,5.0,1.0,1,0.0,0.054935185185185184
2912,R1651J,6.0,1.0,1,0.5,0.3364675925925926
2913,R1651J,7.0,1.0,1,0.0,0.14794444444444443
2914,R1651J,8.0,1.0,1,0.125,0.21851620370370373
2915,R1651J,9.0,1.0,1,0.5,0.7205019841269842
2916,R1651J,1.0,,2,,
2917,R1651J,2.0,,2,,
2918,R1651J,3.0,,2,,
2919,R1651J,4.0,,2,,
2920,R1651J,5.0,,2,,
2921,R1651J,6.0,,2,,
2922,R1651J,7.0,,2,,
2923,R1651J,8.0,,2,,
2924,R1651J,9.0,,2,,
2925,R1651J,1.0,1.0,3,0.4444444444444444,0.38814814814814813
2926,R1651J,2.0,1.0,3,0.0,0.1069074074074074
2927,R1651J,3.0,1.0,3,0.0,0.015444444444444441
2928,R1651J,4.0,1.0,3,0.0,0.08958796296296295
2929,R1651J,5.0,1.0,3,0.08333333333333333,0.1382685185185185
2930,R1651J,6.0,1.0,3,0.3333333333333333,0.16980092592592594
2931,R1651J,7.0,1.0,3,0.0,0.14794444444444443
2932,R1651J,8.0,1.0,3,0.08333333333333333,0.17684953703703704
2933,R1651J,9.0,1.0,3,0.1,0.32050198412698416
2934,R1651J,1.0,,4,,
2935,R1651J,2.0,,4,,
2936,R1651J,3.0,,4,,
2937,R1651J,4.0,,4,,
2938,R1651J,5.0,,4,,
2939,R1651J,6.0,,4,,
2940,R1651J,7.0,,4,,
2941,R1651J,8.0,,4,,
2942,R1651J,9.0,,4,,
2943,R1651J,1.0,,5,,
2944,R1651J,2.0,,5,,
2945,R1651J,3.0,,5,,
2946,R1651J,4.0,,5,,
2947,R1651J,5.0,,5,,
2948,R1651J,6.0,,5,,
2949,R1651J,7.0,,5,,
2950,R1651J,8.0,,5,,
2951,R1651J,9.0,,5,,
2952,R1651J,1.0,,6,,
2953,R1651J,2.0,,6,,
2954,R1651J,3.0,,6,,
2955,R1651J,4.0,,6,,
2956,R1651J,5.0,,6,,
2957,R1651J,6.0,,6,,
2958,R1651J,7.0,,6,,
2959,R1651J,8.0,,6,,
2960,R1651J,9.0,,6,,
2961,R1653J,1.0,1.0,0,0.2222222222222222,0.14740740740740735
2962,R1653J,2.0,1.0,0,0.0,0.06524074074074074
2963,R1653J,3.0,1.0,0,0.0,-0.026222222222222223
2964,R1653J,4.0,1.0,0,0.16666666666666666,0.17292129629629627
2965,R1653J,5.0,1.0,0,0.29166666666666663,0.14521296296296296
2966,R1653J,6.0,1.0,0,0.16666666666666666,0.11424537037037037
2967,R1653J,7.0,1.0,0,0.0,-0.22705555555555557
2968,R1653J,8.0,1.0,0,0.0625,0.2108773148148148
2969,R1653J,9.0,1.0,0,0.2,0.0760575396825397
2970,R1653J,1.0,1.0,1,0.3333333333333333,0.2585185185185185
2971,R1653J,2.0,1.0,1,0.08333333333333333,0.14857407407407408
2972,R1653J,3.0,1.0,1,0.16666666666666666,0.14044444444444443
2973,R1653J,4.0,1.0,1,0.0,0.006254629629629624
2974,R1653J,5.0,1.0,1,0.16666666666666666,0.020212962962962988
2975,R1653J,6.0,1.0,1,0.16666666666666666,0.11424537037037037
2976,R1653J,7.0,1.0,1,0.75,0.5229444444444444
2977,R1653J,8.0,1.0,1,0.13333333333333333,0.28171064814814817
2978,R1653J,9.0,1.0,1,1.0,0.8760575396825396
2979,R1653J,1.0,,2,,
2980,R1653J,2.0,,2,,
2981,R1653J,3.0,,2,,
2982,R1653J,4.0,,2,,
2983,R1653J,5.0,,2,,
2984,R1653J,6.0,,2,,
2985,R1653J,7.0,,2,,
2986,R1653J,8.0,,2,,
2987,R1653J,9.0,,2,,
2988,R1653J,1.0,,3,,
2989,R1653J,2.0,,3,,
2990,R1653J,3.0,,3,,
2991,R1653J,4.0,,3,,
2992,R1653J,5.0,,3,,
2993,R1653J,6.0,,3,,
2994,R1653J,7.0,,3,,
2995,R1653J,8.0,,3,,
2996,R1653J,9.0,,3,,
2997,R1653J,1.0,,4,,
2998,R1653J,2.0,,4,,
2999,R1653J,3.0,,4,,
3000,R1653J,4.0,,4,,
3001,R1653J,5.0,,4,,
3002,R1653J,6.0,,4,,
3003,R1653J,7.0,,4,,
3004,R1653J,8.0,,4,,
3005,R1653J,9.0,,4,,
3006,R1653J,1.0,,5,,
3007,R1653J,2.0,,5,,
3008,R1653J,3.0,,5,,
3009,R1653J,4.0,,5,,
3010,R1653J,5.0,,5,,
3011,R1653J,6.0,,5,,
3012,R1653J,7.0,,5,,
3013,R1653J,8.0,,5,,
3014,R1653J,9.0,,5,,
3015,R1653J,1.0,,6,,
3016,R1653J,2.0,,6,,
3017,R1653J,3.0,,6,,
3018,R1653J,4.0,,6,,
3019,R1653J,5.0,,6,,
3020,R1653J,6.0,,6,,
3021,R1653J,7.0,,6,,
3022,R1653J,8.0,,6,,
3023,R1653J,9.0,,6,,
3024,R1654J,1.0,1.0,0,0.0,0.20296296296296293
3025,R1654J,2.0,1.0,0,0.0,0.1069074074074074
3026,R1654J,3.0,1.0,0,0.0,0.057111111111111106
3027,R1654J,4.0,1.0,0,0.0,0.08958796296296295
3028,R1654J,5.0,1.0,0,0.0,0.08271296296296296
3029,R1654J,6.0,1.0,0,0.08333333333333333,0.11424537037037037
3030,R1654J,7.0,1.0,0,0.125,0.14794444444444443
3031,R1654J,8.0,1.0,0,0.3333333333333333,0.2462939814814815
3032,R1654J,9.0,1.0,0,1.0,0.4760575396825397
3033,R1654J,1.0,,1,,
3034,R1654J,2.0,,1,,
3035,R1654J,3.0,,1,,
3036,R1654J,4.0,,1,,
3037,R1654J,5.0,,1,,
3038,R1654J,6.0,,1,,
3039,R1654J,7.0,,1,,
3040,R1654J,8.0,,1,,
3041,R1654J,9.0,,1,,
3042,R1654J,1.0,,2,,
3043,R1654J,2.0,,2,,
3044,R1654J,3.0,,2,,
3045,R1654J,4.0,,2,,
3046,R1654J,5.0,,2,,
3047,R1654J,6.0,,2,,
3048,R1654J,7.0,,2,,
3049,R1654J,8.0,,2,,
3050,R1654J,9.0,,2,,
3051,R1654J,1.0,,3,,
3052,R1654J,2.0,,3,,
3053,R1654J,3.0,,3,,
3054,R1654J,4.0,,3,,
3055,R1654J,5.0,,3,,
3056,R1654J,6.0,,3,,
3057,R1654J,7.0,,3,,
3058,R1654J,8.0,,3,,
3059,R1654J,9.0,,3,,
3060,R1654J,1.0,,4,,
3061,R1654J,2.0,,4,,
3062,R1654J,3.0,,4,,
3063,R1654J,4.0,,4,,
3064,R1654J,5.0,,4,,
3065,R1654J,6.0,,4,,
3066,R1654J,7.0,,4,,
3067,R1654J,8.0,,4,,
3068,R1654J,9.0,,4,,
3069,R1654J,1.0,,5,,
3070,R1654J,2.0,,5,,
3071,R1654J,3.0,,5,,
3072,R1654J,4.0,,5,,
3073,R1654J,5.0,,5,,
3074,R1654J,6.0,,5,,
3075,R1654J,7.0,,5,,
3076,R1654J,8.0,,5,,
3077,R1654J,9.0,,5,,
3078,R1654J,1.0,,6,,
3079,R1654J,2.0,,6,,
3080,R1654J,3.0,,6,,
3081,R1654J,4.0,,6,,
3082,R1654J,5.0,,6,,
3083,R1654J,6.0,,6,,
3084,R1654J,7.0,,6,,
3085,R1654J,8.0,,6,,
3086,R1654J,9.0,,6,,
3087,R1670J,1.0,,0,,
3088,R1670J,2.0,,0,,
3089,R1670J,3.0,,0,,
3090,R1670J,4.0,,0,,
3091,R1670J,5.0,,0,,
3092,R1670J,6.0,,0,,
3093,R1670J,7.0,,0,,
3094,R1670J,8.0,,0,,
3095,R1670J,9.0,,0,,
3096,R1670J,1.0,1.0,1,0.0,0.20296296296296293
3097,R1670J,2.0,1.0,1,0.0,0.1069074074074074
3098,R1670J,3.0,1.0,1,0.16666666666666666,0.05711111111111111
3099,R1670J,4.0,1.0,1,0.0,0.08958796296296295
3100,R1670J,5.0,1.0,1,0.0,0.08271296296296296
3101,R1670J,6.0,1.0,1,0.16666666666666666,0.11424537037037037
3102,R1670J,7.0,1.0,1,1.0,0.14794444444444443
3103,R1670J,8.0,1.0,1,0.125,0.2462939814814815
3104,R1670J,9.0,1.0,1,0.5833333333333333,0.47605753968253967
3105,R1670J,1.0,,2,,
3106,R1670J,2.0,,2,,
3107,R1670J,3.0,,2,,
3108,R1670J,4.0,,2,,
3109,R1670J,5.0,,2,,
3110,R1670J,6.0,,2,,
3111,R1670J,7.0,,2,,
3112,R1670J,8.0,,2,,
3113,R1670J,9.0,,2,,
3114,R1670J,1.0,,3,,
3115,R1670J,2.0,,3,,
3116,R1670J,3.0,,3,,
3117,R1670J,4.0,,3,,
3118,R1670J,5.0,,3,,
3119,R1670J,6.0,,3,,
3120,R1670J,7.0,,3,,
3121,R1670J,8.0,,3,,
3122,R1670J,9.0,,3,,
3123,R1670J,1.0,,4,,
3124,R1670J,2.0,,4,,
3125,R1670J,3.0,,4,,
3126,R1670J,4.0,,4,,
3127,R1670J,5.0,,4,,
3128,R1670J,6.0,,4,,
3129,R1670J,7.0,,4,,
3130,R1670J,8.0,,4,,
3131,R1670J,9.0,,4,,
3132,R1670J,1.0,,5,,
3133,R1670J,2.0,,5,,
3134,R1670J,3.0,,5,,
3135,R1670J,4.0,,5,,
3136,R1670J,5.0,,5,,
3137,R1670J,6.0,,5,,
3138,R1670J,7.0,,5,,
3139,R1670J,8.0,,5,,
3140,R1670J,9.0,,5,,
3141,R1670J,1.0,,6,,
3142,R1670J,2.0,,6,,
3143,R1670J,3.0,,6,,
3144,R1670J,4.0,,6,,
3145,R1670J,5.0,,6,,
3146,R1670J,6.0,,6,,
3147,R1670J,7.0,,6,,
3148,R1670J,8.0,,6,,
3149,R1670J,9.0,,6,,
